create_time,start_time,cards,gpu_time,duration_time
168512,168610,1,68885,68885
2456390,2456400,1,50689,50689
563238,563253,4,131816,32954
423036,423070,4,626296,156574
405133,405196,4,53520,13380
13152,13249,1,26199,26199
2950327,2950333,1,5092,5092
3188920,3188972,2,1581194,790597
2807785,2807844,4,131380,32845
837551,837591,2,207104,103552
48467,48514,2,312028,156014
1704354,1704383,1,82889,82889
1127210,1127277,1,133629,133629
1947904,1948003,8,376544,47068
1443036,1443082,8,1955584,244448
378539,378594,1,92554,92554
1284114,1284139,2,174304,87152
3664610,3664665,2,297932,148966
3147580,3147646,1,132795,132795
1172139,1172187,2,186606,93303
389067,389128,2,8980,4490
2246952,2246995,1,126492,126492
868218,868282,1,71901,71901
649105,649134,6,1007016,167836
2978737,2978808,2,128250,64125
3400992,3401059,4,625520,156380
3843165,3843174,4,475132,118783
1604536,1604544,1,139132,139132
3651732,3651755,1,113775,113775
1342790,1342806,2,129352,64676
132286,132379,1,74170,74170
2033244,2033268,1,50494,50494
980584,980593,1,76665,76665
308556,308571,6,196812,32802
59805,59831,1,95452,95452
2686903,2686980,2,136328,68164
1326120,1326176,2,239496,119748
2488405,2488457,1,42341,42341
2553934,2553961,1,30458,30458
2143702,2143745,1,40032,40032
79897,79899,4,2752348,688087
3635409,3635451,1,16791,16791
2003407,2003484,1,69434,69434
2636328,2636346,2,280428,140214
2823445,2823478,1,119235,119235
3414863,3414878,1,79393,79393
2728592,2728666,4,48304,12076
1131289,1131375,2,233022,116511
2696889,2696975,4,450532,112633
1997857,1997917,2,66588,33294
2966356,2966376,1,119662,119662
1005171,1005256,1,14270,14270
1781389,1781405,1,41806,41806
3233612,3233639,2,212744,106372
550506,550594,1,143753,143753
2727023,2727058,2,132850,66425
1986173,1986196,1,111448,111448
580149,580184,1,84720,84720
594055,594145,6,786480,131080
3629125,3629161,1,66101,66101
2117823,2117901,1,131653,131653
2722498,2722519,1,39750,39750
1310526,1310536,2,1979108,989554
1059308,1059366,1,60459,60459
2422847,2422870,1,135537,135537
3440990,3441019,1,62129,62129
2337518,2337583,1,74189,74189
3011181,3011247,2,75322,37661
1295865,1295879,2,174726,87363
841973,842033,8,2016048,252006
3692917,3692963,4,3378688,844672
3837799,3837804,1,99246,99246
3775651,3775702,2,150658,75329
2153476,2153513,4,752176,188044
933417,933468,2,304634,152317
3083404,3083429,1,108893,108893
3159304,3159352,2,114240,57120
3709882,3709925,1,33012,33012
2083098,2083163,1,93772,93772
1894408,1894428,4,632600,158150
2708382,2708427,6,316080,52680
1693101,1693135,1,132019,132019
3328963,3329017,6,933162,155527
2877161,2877170,1,440730,440730
3777315,3777389,1,87757,87757
1441839,1441908,1,69636,69636
2165592,2165625,1,1075519,1075519
3645185,3645251,2,258198,129099
3097388,3097430,1,93547,93547
1152011,1152067,1,36853,36853
1138222,1138223,6,1059078,176513
112324,112383,1,212170,212170
3271238,3271305,1,36264,36264
3359423,3359454,1,116495,116495
3333862,3333901,8,1752400,219050
395130,395164,2,113632,56816
1052068,1052166,1,143130,143130
916115,916196,2,188436,94218
2503442,2503464,2,234006,117003
712853,712917,1,57521,57521
2255417,2255516,2,281958,140979
1802109,1802155,2,121484,60742
3828271,3828342,1,124099,124099
3310832,3310858,1,34381,34381
3333139,3333154,1,7068,7068
216606,216642,1,102729,102729
174730,174776,4,671952,167988
2997115,2997143,1,25544,25544
1212956,1212988,4,413344,103336
2232905,2232985,1,123099,123099
2565679,2565704,1,41147,41147
3809279,3809357,1,130512,130512
1293765,1293780,1,72780,72780
3373564,3373609,2,219564,109782
936232,936331,1,100231,100231
973994,974087,1,14024,14024
823420,823512,1,130721,130721
2229523,2229601,1,29668,29668
1229801,1229866,4,99628,24907
3368286,3368382,2,60458,30229
501113,501195,1,119537,119537
1519714,1519783,8,606312,75789
365844,365885,6,2775096,462516
1954880,1954953,2,201484,100742
1642857,1642876,1,9150,9150
2746161,2746211,1,81341,81341
3497267,3497273,2,156358,78179
3453318,3453415,2,181478,90739
987717,987758,1,68006,68006
3835424,3835523,4,164520,41130
1811820,1811834,4,229556,57389
3015296,3015342,4,481768,120442
722121,722219,2,279602,139801
2965214,2965266,2,276056,138028
1897768,1897812,1,43363,43363
2255678,2255774,2,315078,157539
3809069,3809136,1,48339,48339
1852030,1852096,1,42238,42238
171882,171967,1,220975,220975
3066597,3066614,4,78416,19604
1014984,1015081,2,49702,24851
3178498,3178510,2,89612,44806
2324307,2324334,2,118712,59356
1226789,1226857,1,72153,72153
2069819,2069834,1,99515,99515
269856,269870,2,143402,71701
3555498,3555580,4,117760,29440
1160990,1161024,2,108582,54291
3516443,3516480,1,40620,40620
1619476,1619523,1,61540,61540
749053,749123,2,101012,50506
1022181,1022188,4,614012,153503
1925670,1925707,1,24753,24753
2065985,2066011,2,285246,142623
886750,886815,1,56574,56574
1322620,1322704,4,77112,19278
567737,567783,1,86038,86038
1426499,1426531,4,254812,63703
3189011,3189101,2,268716,134358
281256,281345,1,955883,955883
3063123,3063170,2,35250,17625
3838792,3838845,2,255398,127699
2816576,2816652,1,60086,60086
1930296,1930316,1,8461,8461
1581299,1581305,1,91268,91268
930776,930854,6,7405698,1234283
2868998,2869075,2,318348,159174
3147483,3147506,1,114635,114635
925253,925304,1,88927,88927
3644378,3644477,4,829784,207446
3885143,3885179,2,120666,60333
3054954,3055036,4,366340,91585
616915,617000,1,92119,92119
1662271,1662285,2,13738,6869
543641,543647,4,82440,20610
456556,456654,2,33922,16961
753387,753417,1,124327,124327
1000877,1000931,1,114959,114959
1728105,1728195,1,136478,136478
2077059,2077064,4,721616,180404
364730,364732,2,69322,34661
2918296,2918350,2,75236,37618
3423957,3423988,2,297776,148888
2494607,2494671,6,6372948,1062158
1364744,1364825,1,8421,8421
2676146,2676232,4,349900,87475
270815,270906,2,182542,91271
295969,296067,1,65255,65255
1838695,1838730,4,328624,82156
1970257,1970275,1,84444,84444
2940086,2940132,8,1614976,201872
3342408,3342470,8,1858632,232329
3101842,3101923,1,101383,101383
3307903,3307987,1,6506,6506
1648873,1648940,1,139750,139750
3103710,3103743,2,214656,107328
1630093,1630181,2,1056644,528322
3722076,3722103,4,704952,176238
3534957,3535037,2,2434188,1217094
3513468,3513516,4,556872,139218
3801442,3801517,1,66461,66461
2322427,2322519,1,138525,138525
667534,667602,1,54756,54756
3695071,3695137,8,44848,5606
2898805,2898860,4,496580,124145
3530893,3530952,1,128530,128530
519698,519725,1,12046,12046
2294892,2294924,6,493332,82222
2499868,2499916,1,967736,967736
3243948,3243962,1,47252,47252
3750037,3750038,1,193549,193549
3686563,3686611,1,44163,44163
1484828,1484864,1,19537,19537
743893,743959,1,59811,59811
1465222,1465317,2,146006,73003
2703120,2703160,2,162940,81470
666114,666131,1,235334,235334
3060384,3060464,4,512056,128014
1327099,1327100,1,15004,15004
708976,709049,1,134942,134942
3439460,3439535,4,446752,111688
1686450,1686459,1,78584,78584
2603948,2603974,1,138986,138986
2825442,2825537,2,208080,104040
1492472,1492535,2,215644,107822
1351217,1351275,1,66274,66274
3177371,3177406,1,91870,91870
3403356,3403428,1,124911,124911
2743101,2743120,4,33692,8423
3712133,3712162,1,82522,82522
1815970,1816041,1,135097,135097
2090239,2090273,4,36324,9081
2154031,2154045,1,30747,30747
2549131,2549164,1,131495,131495
3653550,3653608,4,482428,120607
2544294,2544326,4,518064,129516
1805934,1806013,1,578648,578648
2776699,2776775,2,99800,49900
3645840,3645878,1,100874,100874
2325649,2325731,1,71609,71609
441929,441936,1,90031,90031
3827269,3827352,2,101824,50912
2468357,2468451,6,1180746,196791
232902,232908,1,66686,66686
3439351,3439372,6,910296,151716
611661,611700,2,161690,80845
142102,142142,4,167420,41855
704,708,2,131236,65618
2379497,2379514,1,109590,109590
704662,704752,6,1158084,193014
2094754,2094840,1,117518,117518
315955,315959,2,240012,120006
2595092,2595162,2,314122,157061
2241994,2242067,6,3366570,561095
654947,655006,2,80544,40272
216907,216993,1,4280,4280
315900,315955,1,495132,495132
2701717,2701803,1,140941,140941
2018263,2018330,2,23540,11770
837583,837661,1,20054,20054
925371,925372,2,44278,22139
16706,16744,2,94476,47238
1028752,1028796,1,119955,119955
2028160,2028219,1,69657,69657
3205095,3205132,2,235244,117622
666730,666787,8,683016,85377
3794390,3794474,1,5695,5695
2290824,2290902,2,261502,130751
1009058,1009098,1,130293,130293
1932841,1932845,1,59622,59622
540322,540360,1,117053,117053
650669,650685,2,322966,161483
2621777,2621870,4,227512,56878
1222230,1222293,2,177322,88661
3660392,3660472,4,29892,7473
1034496,1034557,1,105159,105159
28564,28597,2,96040,48020
834847,834946,1,47174,47174
2994190,2994252,1,51615,51615
1545415,1545491,1,11031,11031
3885332,3885377,8,193392,24174
393737,393741,2,185962,92981
3205022,3205101,1,38085,38085
2427693,2427738,1,30673,30673
2787832,2787859,2,212420,106210
2308998,2309064,1,62159,62159
3762974,3762976,6,937572,156262
3599302,3599400,1,101089,101089
3380423,3380430,1,87512,87512
634255,634318,1,51889,51889
3099621,3099638,4,485516,121379
1273365,1273414,2,195054,97527
3767404,3767446,1,530760,530760
1590588,1590636,2,9160,4580
2048531,2048557,2,272258,136129
3391613,3391674,2,32530,16265
1394448,1394497,1,34104,34104
3014488,3014502,2,142288,71144
1728023,1728032,1,140950,140950
2387438,2387483,2,117484,58742
219821,219856,1,132912,132912
1869970,1870069,1,15425,15425
1964087,1964173,4,683888,170972
3221296,3221376,1,95131,95131
1013261,1013340,2,310648,155324
3533495,3533561,1,58371,58371
3520721,3520733,1,7353,7353
2242650,2242691,2,158842,79421
3377790,3377851,1,114204,114204
1209745,1209746,1,34332,34332
1374136,1374234,1,37142,37142
514905,514961,1,111417,111417
3179748,3179832,1,93938,93938
2889476,2889507,1,58254,58254
2667170,2667243,1,42669,42669
532350,532422,1,5775,5775
3884898,3884920,1,102876,102876
2528104,2528159,1,429426,429426
2397950,2398043,1,70140,70140
140865,140886,2,147930,73965
1215578,1215636,1,81502,81502
3874079,3874170,1,71190,71190
3250715,3250739,1,139897,139897
2682577,2682646,1,26771,26771
3787582,3787584,1,816939,816939
1290213,1290257,1,90037,90037
1281877,1281884,1,141190,141190
2139462,2139535,1,110177,110177
694034,694131,4,725024,181256
1209207,1209274,1,28907,28907
2311262,2311274,1,1211547,1211547
892837,892850,1,49353,49353
2429719,2429786,2,197082,98541
351014,351021,1,137287,137287
848034,848125,1,68301,68301
143468,143556,6,1060950,176825
2365337,2365393,1,100790,100790
2352427,2352485,1,32784,32784
2141423,2141437,1,48859,48859
147394,147422,2,66552,33276
459295,459310,2,206940,103470
968580,968662,1,130258,130258
2922126,2922184,1,32245,32245
497476,497567,6,154032,25672
1034865,1034931,1,121197,121197
846811,846902,1,977882,977882
3319840,3319872,1,30620,30620
404907,405002,1,74467,74467
1191594,1191638,1,78559,78559
2720832,2720898,2,234316,117158
276368,276457,1,73066,73066
287223,287250,1,84402,84402
2372398,2372459,1,87137,87137
3212688,3212727,4,478968,119742
3240866,3240881,1,12281,12281
73482,73515,2,208542,104271
1952733,1952823,1,4475,4475
3469854,3469912,2,292436,146218
440195,440286,1,23288,23288
274585,274668,1,663601,663601
1959448,1959522,1,108861,108861
1246796,1246837,1,64854,64854
3434463,3434554,1,99569,99569
1447561,1447644,2,79048,39524
3628959,3629036,6,348468,58078
2733571,2733641,1,141835,141835
1673926,1673959,2,19930,9965
1437983,1438065,2,8602,4301
2286394,2286464,1,59905,59905
1374259,1374335,2,274990,137495
217836,217923,1,54161,54161
623349,623376,6,345390,57565
1354099,1354150,1,35162,35162
3442783,3442878,1,140115,140115
1592182,1592265,1,81108,81108
1264192,1264277,1,143879,143879
3584968,3585044,1,135686,135686
2404706,2404717,1,26307,26307
931882,931946,1,99019,99019
3026888,3026896,4,554748,138687
1871165,1871210,4,330744,82686
1544652,1544730,1,111574,111574
814395,814416,4,314500,78625
394774,394873,2,232814,116407
1229149,1229171,4,533992,133498
1609959,1609998,1,73028,73028
3618564,3618584,1,245006,245006
3427153,3427187,1,89713,89713
1547386,1547415,1,58576,58576
2605533,2605546,6,1214166,202361
1075430,1075456,2,2097940,1048970
1136686,1136747,1,92604,92604
2690378,2690428,1,110505,110505
3080386,3080431,1,143473,143473
1299687,1299713,1,87983,87983
3115213,3115236,2,296624,148312
3513247,3513345,1,132487,132487
1065008,1065039,2,316908,158454
1002642,1002705,1,95575,95575
2821777,2821791,2,293064,146532
3358170,3358213,2,105692,52846
916865,916874,2,22544,11272
2015955,2016007,1,930465,930465
156951,157042,6,545508,90918
733288,733341,8,2843576,355447
3058861,3058924,6,767154,127859
1370800,1370819,6,927426,154571
2115687,2115773,8,1458488,182311
3734295,3734319,2,265380,132690
1763143,1763150,1,1055659,1055659
339674,339724,1,120967,120967
3282931,3283007,1,126828,126828
3054501,3054541,1,100335,100335
849584,849601,1,54153,54153
2779089,2779147,1,35016,35016
3552776,3552809,2,267230,133615
3094392,3094393,4,717076,179269
311979,312031,1,40510,40510
1474589,1474681,1,70452,70452
1136485,1136516,1,71882,71882
156147,156242,2,84902,42451
2626864,2626941,1,42427,42427
3324397,3324430,4,1635996,408999
77341,77409,4,448012,112003
2269133,2269138,4,258312,64578
1087757,1087845,1,94519,94519
3048441,3048525,1,60398,60398
685116,685156,2,127144,63572
2908362,2908368,4,461064,115266
825962,825966,2,161732,80866
2603508,2603520,1,68738,68738
2643963,2644014,8,537208,67151
3565081,3565100,6,1133010,188835
3865516,3865532,1,134691,134691
1323537,1323592,1,69664,69664
2259142,2259185,8,6348072,793509
473391,473436,2,211700,105850
171545,171554,4,310412,77603
1525833,1525931,2,185582,92791
1167601,1167689,1,39182,39182
3757746,3757839,4,704012,176003
889808,889840,2,76572,38286
1453064,1453107,1,98250,98250
3494816,3494911,4,562444,140611
112654,112674,1,136424,136424
1954619,1954682,1,73810,73810
2964658,2964695,1,56111,56111
1725400,1725481,1,135779,135779
370168,370189,1,20918,20918
1301056,1301063,1,15544,15544
2549638,2549648,2,134266,67133
345402,345424,1,131975,131975
1771524,1771596,1,110422,110422
2227099,2227107,1,94849,94849
3695707,3695746,1,81034,81034
2976057,2976091,8,367672,45959
2932442,2932468,1,140944,140944
657115,657214,1,105496,105496
368819,368838,2,218626,109313
3131096,3131098,1,115962,115962
2644784,2644807,2,53390,26695
849752,849756,1,1135150,1135150
1050130,1050151,4,185052,46263
3050728,3050771,2,123284,61642
1156925,1156959,1,17546,17546
3280125,3280190,1,33437,33437
1144301,1144319,6,1119090,186515
295404,295470,1,1035681,1035681
2143867,2143928,1,29759,29759
2774245,2774299,2,108334,54167
1924810,1924821,1,36845,36845
1627564,1627594,1,57262,57262
3771128,3771149,4,665660,166415
1233313,1233371,1,365070,365070
3039386,3039404,1,65213,65213
2737589,2737638,1,9869,9869
3191313,3191391,2,250790,125395
3410547,3410552,4,152228,38057
2547691,2547695,2,269670,134835
884891,884940,4,510688,127672
3372336,3372338,1,326282,326282
3571888,3571920,2,118880,59440
3304508,3304535,1,16902,16902
708473,708500,1,13653,13653
1606997,1607063,1,61616,61616
3795188,3795252,6,1265274,210879
1663826,1663894,8,1720536,215067
3395793,3395881,2,17772,8886
777946,777982,1,72778,72778
683120,683149,6,7171074,1195179
3874857,3874917,1,136014,136014
2441871,2441879,2,111050,55525
2569123,2569170,1,81185,81185
491073,491103,1,116491,116491
2743392,2743452,1,42440,42440
2389739,2389800,1,21373,21373
2391853,2391899,1,46722,46722
2332035,2332098,8,1262088,157761
3533467,3533556,2,2213602,1106801
2293444,2293445,2,113576,56788
1955507,1955588,4,324384,81096
74581,74584,1,98049,98049
410174,410212,6,1091754,181959
2374619,2374620,1,56191,56191
3149068,3149133,8,3722784,465348
2180500,2180594,1,32743,32743
37456,37487,2,313796,156898
437073,437151,2,147244,73622
802495,802565,2,95332,47666
1895539,1895551,1,708865,708865
2436968,2437029,2,231546,115773
1694189,1694205,1,76101,76101
706407,706502,6,900150,150025
2696611,2696696,6,176250,29375
706909,706939,1,101256,101256
2962783,2962792,8,1892488,236561
2786970,2787023,1,98190,98190
1789673,1789729,2,131832,65916
360588,360657,1,117850,117850
2905852,2905877,1,893316,893316
2644125,2644202,1,74059,74059
1013536,1013604,6,645696,107616
643695,643787,2,65280,32640
3601641,3601692,2,64540,32270
1227656,1227704,1,34179,34179
497513,497538,1,58420,58420
204625,204669,2,2345950,1172975
1480458,1480525,1,129774,129774
3421680,3421738,4,662796,165699
1120561,1120591,1,333418,333418
2763779,2763857,4,621152,155288
3652336,3652402,2,23184,11592
651449,651528,2,213978,106989
2211644,2211719,1,124765,124765
1702943,1702944,4,618684,154671
3086064,3086138,4,357544,89386
2134803,2134860,2,143750,71875
481967,482026,4,662224,165556
3491876,3491905,1,99678,99678
2447741,2447753,2,184880,92440
1209071,1209137,1,77822,77822
1823644,1823676,2,34138,17069
3039061,3039146,4,353856,88464
2345000,2345079,1,136036,136036
550800,550858,1,1158594,1158594
2798537,2798593,2,323842,161921
277562,277638,2,196700,98350
2757722,2757787,8,1718616,214827
3731451,3731505,1,82151,82151
1459857,1459888,2,125320,62660
806460,806461,2,85372,42686
1324470,1324542,2,1102356,551178
3185235,3185320,2,20702,10351
1794112,1794123,1,88034,88034
1525587,1525618,1,51848,51848
2825861,2825869,2,28666,14333
3260542,3260561,8,1014328,126791
862042,862101,1,626762,626762
3655058,3655137,2,1514218,757109
2700071,2700110,4,444028,111007
185559,185650,4,37520,9380
1628791,1628799,1,51046,51046
770401,770421,1,138695,138695
3245349,3245418,2,160500,80250
3247609,3247688,2,174044,87022
447118,447212,1,136268,136268
1823459,1823532,4,391484,97871
3060003,3060033,1,4595,4595
1081582,1081616,1,74722,74722
13549,13597,1,80464,80464
384774,384840,1,91595,91595
1330368,1330409,1,1064123,1064123
3420899,3420924,2,231328,115664
854179,854252,2,154328,77164
1719394,1719407,1,54434,54434
3157794,3157889,1,101416,101416
3719378,3719474,1,113902,113902
3811623,3811669,1,110057,110057
413865,413930,2,90892,45446
3064582,3064647,1,136730,136730
2321005,2321008,1,111138,111138
3383310,3383344,2,187066,93533
2645444,2645472,1,63653,63653
1116119,1116154,1,133851,133851
575680,575706,1,753212,753212
1565061,1565147,1,123648,123648
1758699,1758710,6,1240320,206720
1918598,1918678,1,47195,47195
943804,943814,1,137704,137704
328803,328871,1,76018,76018
1136418,1136423,1,74656,74656
1245799,1245865,2,292564,146282
1093969,1093986,6,1053060,175510
2881552,2881629,2,276916,138458
2481390,2481396,1,37064,37064
145906,145921,6,1265604,210934
1031507,1031515,1,76978,76978
450309,450402,2,102220,51110
2937814,2937857,1,90726,90726
2779704,2779722,1,51597,51597
3446563,3446580,1,28394,28394
3439589,3439641,1,796646,796646
2020637,2020648,1,108550,108550
1031931,1031955,1,29372,29372
3834040,3834058,1,131924,131924
3779713,3779810,1,54935,54935
3435304,3435325,1,125230,125230
1243089,1243139,6,376806,62801
3758925,3759012,2,72666,36333
376558,376575,2,317358,158679
1886308,1886373,2,62488,31244
3114196,3114291,6,172128,28688
3773828,3773888,8,1010768,126346
1386226,1386268,1,19820,19820
1507112,1507132,4,370884,92721
2653417,2653423,1,50790,50790
2696083,2696110,1,598240,598240
992166,992236,2,48910,24455
3153583,3153620,6,1030800,171800
2566408,2566443,4,56624,14156
1506317,1506328,1,34180,34180
1342918,1343013,6,680940,113490
168804,168805,2,173438,86719
3400990,3401007,2,651712,325856
122520,122536,1,1256577,1256577
2194463,2194542,1,93923,93923
1606988,1607063,1,41671,41671
438370,438375,1,126641,126641
2336290,2336301,1,62071,62071
3264691,3264692,1,83087,83087
3649477,3649498,1,82091,82091
3138416,3138466,1,53889,53889
3700627,3700648,2,82054,41027
2966975,2966982,6,666450,111075
1071248,1071341,2,319560,159780
2217387,2217404,1,88883,88883
2630252,2630258,1,27954,27954
3000527,3000607,1,94764,94764
1467041,1467097,1,1248276,1248276
2982813,2982819,2,199830,99915
2911661,2911707,4,71080,17770
1024439,1024489,2,729642,364821
3393016,3393075,2,144864,72432
885829,885883,6,1229412,204902
1640181,1640243,1,46358,46358
711128,711191,6,749388,124898
2012313,2012386,6,1294170,215695
1366971,1366974,1,111222,111222
3269808,3269881,1,135577,135577
3813869,3813899,1,105227,105227
814,910,8,1954744,244343
7523,7579,2,320994,160497
513925,514011,1,60488,60488
3482597,3482624,2,105854,52927
378996,379051,1,57005,57005
806941,806976,2,1804870,902435
159269,159346,1,81756,81756
2729608,2729682,4,443396,110849
2643267,2643339,4,452524,113131
547419,547503,2,63904,31952
2824659,2824695,6,573600,95600
1799590,1799649,1,25949,25949
2479811,2479865,2,53522,26761
1856735,1856750,1,176442,176442
3790718,3790725,1,48512,48512
3637737,3637807,2,173454,86727
2668522,2668548,6,62640,10440
173612,173688,4,474000,118500
3109954,3109961,1,87529,87529
3448241,3448260,2,101362,50681
2126675,2126702,1,5432,5432
485039,485123,4,49856,12464
1679029,1679127,4,3341856,835464
3450412,3450424,6,80220,13370
540195,540290,8,1766880,220860
1476381,1476477,1,18896,18896
126629,126687,1,14350,14350
2420688,2420729,2,26838,13419
3286062,3286080,1,15734,15734
1300600,1300683,2,176828,88414
2172229,2172242,1,6778,6778
338503,338565,1,125402,125402
3052010,3052014,1,110414,110414
582384,582392,1,21847,21847
373804,373886,4,247676,61919
813855,813917,8,264192,33024
2469544,2469581,2,49838,24919
644328,644353,1,965547,965547
1829691,1829781,8,7969848,996231
983819,983913,1,17181,17181
2673546,2673595,1,108985,108985
925302,925342,4,606044,151511
1863792,1863888,1,486119,486119
2138357,2138378,1,10795,10795
2736128,2736157,1,80863,80863
3205224,3205312,1,25584,25584
1272731,1272797,2,1829646,914823
1359681,1359780,1,47434,47434
2853940,2853995,2,63504,31752
2377488,2377567,4,413040,103260
1940089,1940169,1,38829,38829
1650960,1651057,6,473970,78995
1311529,1311555,2,79082,39541
1808916,1808917,1,15429,15429
3487532,3487629,4,491440,122860
69442,69518,4,287656,71914
1469847,1469943,2,235630,117815
1313828,1313895,4,227784,56946
3153964,3154016,2,75528,37764
1167125,1167219,1,142735,142735
2996647,2996699,2,321738,160869
636311,636390,1,107281,107281
2436960,2437004,2,119810,59905
3592029,3592114,1,87486,87486
2856227,2856318,2,75656,37828
3260898,3260930,1,38979,38979
2487227,2487240,1,11146,11146
476559,476562,2,1339154,669577
3338835,3338903,1,57656,57656
1772997,1773085,1,368483,368483
2414775,2414852,1,77747,77747
1062862,1062878,4,4068520,1017130
970404,970453,2,140028,70014
2941617,2941698,2,271858,135929
1530578,1530623,4,728380,182095
139683,139701,2,2160392,1080196
1769600,1769694,1,142908,142908
2024055,2024056,2,17470,8735
2820679,2820701,1,91000,91000
2358690,2358709,6,1903920,317320
1272630,1272677,1,39964,39964
1845148,1845236,1,135200,135200
926254,926311,1,1192696,1192696
2562232,2562275,1,61511,61511
2607942,2607980,1,110694,110694
2077014,2077086,1,107491,107491
3267204,3267234,1,129059,129059
3291883,3291908,1,87855,87855
1177657,1177665,1,44432,44432
2268670,2268722,2,148216,74108
2169707,2169713,2,134666,67333
2377113,2377133,1,122506,122506
3643766,3643842,1,96859,96859
2693229,2693326,2,269326,134663
2579443,2579526,4,344980,86245
3524068,3524139,1,101611,101611
323540,323625,1,40903,40903
2234280,2234289,2,272902,136451
1649351,1649382,1,46574,46574
3827017,3827018,2,239434,119717
3728820,3728891,1,112563,112563
2019143,2019192,1,30259,30259
2816324,2816327,2,12782,6391
2172227,2172269,1,993293,993293
1908369,1908383,1,3973,3973
3841070,3841106,2,186768,93384
1753851,1753937,2,105296,52648
2583182,2583216,4,258624,64656
2815774,2815791,1,30215,30215
1818969,1819000,2,285254,142627
3145667,3145724,2,313466,156733
1806073,1806126,2,231586,115793
881921,881955,2,135514,67757
643385,643431,1,136206,136206
3870279,3870349,2,188950,94475
300686,300713,4,441912,110478
2133068,2133149,1,225169,225169
2129236,2129309,6,1081122,180187
258581,258590,4,346832,86708
2383406,2383482,2,145638,72819
708342,708428,1,90736,90736
1631428,1631487,1,23343,23343
2751441,2751503,2,61508,30754
2345037,2345074,1,94543,94543
1649848,1649862,2,157714,78857
1869428,1869472,4,418136,104534
2481256,2481264,2,158882,79441
3672143,3672219,2,253620,126810
2495992,2496057,1,94605,94605
633228,633287,2,287632,143816
3295372,3295418,1,94880,94880
187972,187993,1,11073,11073
3506541,3506617,2,103668,51834
1896050,1896073,4,350872,87718
3056415,3056468,2,223786,111893
3246108,3246193,2,143906,71953
3375481,3375511,2,281654,140827
2367644,2367655,6,966528,161088
88561,88635,1,22496,22496
469975,470044,2,345792,172896
323636,323720,1,1140383,1140383
2518058,2518074,1,18972,18972
3858293,3858371,2,130022,65011
3108182,3108235,2,286476,143238
814882,814920,4,475340,118835
3542339,3542432,2,105256,52628
2635586,2635679,4,527832,131958
326175,326200,1,130789,130789
3575450,3575465,2,77632,38816
1168868,1168904,1,50740,50740
1890688,1890696,1,7221,7221
971224,971270,2,122186,61093
3529893,3529959,1,124722,124722
3168701,3168711,1,544183,544183
2396982,2397032,6,46668,7778
1005019,1005022,1,18470,18470
1212240,1212267,1,59077,59077
2594617,2594683,1,25027,25027
790364,790429,6,273012,45502
1868288,1868342,8,837776,104722
2219749,2219770,1,117062,117062
716546,716577,1,132790,132790
3794121,3794162,1,99026,99026
558677,558690,1,25148,25148
965722,965782,2,289240,144620
2496385,2496409,1,20130,20130
1739362,1739402,1,1241377,1241377
687288,687337,1,110754,110754
698291,698386,1,105925,105925
1519644,1519659,2,122308,61154
3756137,3756229,1,35189,35189
322352,322436,1,75158,75158
2258990,2259046,6,1206114,201019
3635780,3635864,2,308980,154490
3441301,3441398,1,55667,55667
3152198,3152249,1,104741,104741
852752,852833,1,65172,65172
2901687,2901739,2,112466,56233
2060244,2060339,1,97680,97680
3531456,3531473,4,328288,82072
1857044,1857114,1,27510,27510
1190624,1190719,2,226920,113460
2875572,2875579,1,101771,101771
878385,878463,6,283968,47328
1477564,1477645,1,66533,66533
1099841,1099858,2,28030,14015
690829,690890,4,668440,167110
2321820,2321879,2,165626,82813
2562824,2562862,1,44604,44604
3833302,3833327,1,63554,63554
864176,864224,4,498680,124670
2724249,2724317,2,270992,135496
2817990,2818054,2,319558,159779
1923201,1923292,4,251028,62757
3277186,3277266,1,5267,5267
251039,251062,1,126079,126079
1431443,1431457,6,996552,166092
2321914,2321932,1,115782,115782
546260,546311,1,96270,96270
1954017,1954077,1,117302,117302
2994198,2994227,2,110266,55133
2557634,2557716,4,316368,79092
870466,870468,1,54458,54458
3520167,3520184,1,104802,104802
2791286,2791325,2,123854,61927
3514847,3514925,1,32840,32840
3277169,3277176,6,1337880,222980
3041399,3041430,1,34843,34843
3866980,3867015,1,35746,35746
3793183,3793246,2,36884,18442
2904095,2904097,2,77260,38630
2872944,2873003,1,119308,119308
3805504,3805529,2,45890,22945
2426373,2426416,4,156836,39209
430762,430819,1,29838,29838
892191,892269,1,12732,12732
3023014,3023019,1,67690,67690
2674881,2674904,1,10163,10163
579599,579689,2,276754,138377
1129830,1129839,8,1647176,205897
3740442,3740518,6,600786,100131
262680,262721,6,131208,21868
2663865,2663895,4,155608,38902
589975,590058,4,608816,152204
44621,44699,2,77658,38829
1695424,1695449,4,713076,178269
3605074,3605141,1,137135,137135
2857527,2857625,1,108847,108847
2396151,2396231,4,594456,148614
3409354,3409427,1,142255,142255
2161182,2161202,2,39330,19665
3009395,3009412,1,102683,102683
2482231,2482319,2,183848,91924
1207977,1208057,6,614478,102413
1037742,1037776,2,193838,96919
2463557,2463643,8,1772560,221570
1215635,1215660,1,138716,138716
3636660,3636758,1,115579,115579
807480,807550,1,53878,53878
1143242,1143317,1,110327,110327
1947063,1947073,1,7039,7039
2944778,2944853,1,29147,29147
1183958,1183984,4,1611132,402783
1587466,1587489,1,53384,53384
1991736,1991822,1,703067,703067
